id,PublishedAt,Title,URL,Duration,ViewCount,EmbedHtml,NumChats,ChatCount,ChatRate,MedianRate,StdRate,MaxRate
313,2022-10-10 03:01:43,【董白に釣られた】初心者主君の英傑大戦配信！！その２【うさぎいぬ】,https://www.youtube.com/watch?v=XNzSP3VBbPA,1:26:56,124,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/XNzSP3VBbPA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",18 19 17 10 20 11 14 12 10 13 10 12 10 1 6 12 7 1.55,215,11.31,11.5,5.16,20.0
312,2022-10-08 14:10:35,【雑談】金曜深夜の…今週振り返り配信【うさぎいぬ】,https://www.youtube.com/watch?v=7dgAyPgmuiM,1:03:25,27,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/7dgAyPgmuiM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",3 2 3 4 1 2 4 4 3 2 3 4 4.1,42,3.01,3.0,0.97,4.1
311,2022-10-06 04:14:52,【3D関連】深夜の問題解決作業配信！！１！！【うさぎいぬ】,https://www.youtube.com/watch?v=A03y4czyLBk,2:59:43,61,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/A03y4czyLBk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",4 2 1 5 1 1 1 0 0 1 1 0 0 0 1 0 2 0 0 0 0 1 0 4 1 3 3 1 2 3 4 2 2 1 0 3.77,53,1.41,1.0,1.43,5.0
310,2022-10-05 03:18:04,【3D関連】深夜のくそゆる作業配信【うさぎいぬ】,https://www.youtube.com/watch?v=bBjergoeizI,2:09:49,28,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/bBjergoeizI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",4 5 0 0 0 1 1 3 5 6 8 7 5 3 5 3 5 2 1 0 2 0 1 1 4 3.85,77,2.92,3.0,2.32,8.0
309,2022-10-04 15:06:50,【3D関連】深夜のくそゆる作業配信【うさぎいぬ】,https://www.youtube.com/watch?v=nVBH2-CUo3w,1:59:31,21,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/nVBH2-CUo3w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",3 4 0 0 2 4 0 2 4 2 3 1 1 3 0 2 3 1 1 1 0 0 1 2.71,42,1.7,1.5,1.36,4.0
308,2022-10-02 08:45:06,【初見プレイ】董白が欲しい！英傑大戦配信！！【うさぎいぬ】,https://www.youtube.com/watch?v=RSz9nNynpzQ,3:20:25,278,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/RSz9nNynpzQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",7 1 1 4 1 0 8 1 4 6 9 8 5 7 7 3 3 6 2 0 4 9 8 3 3 0 4 0 2 8 7 1 0 3 1 4 1 13 3 7,166,4.1,3.5,3.18,13.0
307,2022-10-01 03:24:16,【雑談】金曜深夜の…今週振り返り配信【うさぎいぬ】,https://www.youtube.com/watch?v=tjSeHtBQeEs,2:14:23,41,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/tjSeHtBQeEs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 5 2 3 1 3 4 6 7 11 6 7 10 7 9 8 5 10 7 6 4 7 5 9 8 7 2.63,163,5.99,6.0,2.63,11.0
306,2022-09-30 04:18:17,【3D関連】突発的深夜のザッツくそゆる作業配信【うさぎいぬ】,https://www.youtube.com/watch?v=cnLJMoTyfro,3:03:47,28,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/cnLJMoTyfro"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 1 1 0 2 1 0 1 1 0 0 2 3 0 1 2 1 2 4 7 0 3 0 9 2 1 2 0 1 1 0 0 0 1 2 2 5.3,61,1.58,1.0,1.97,9.0
305,2022-09-29 03:10:54,【3D関連ぽちぽち】突発的深夜のくそゆる作業配信【うさぎいぬ】,https://www.youtube.com/watch?v=ohZRaUbWDmw,2:03:09,30,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ohZRaUbWDmw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 1 4 2 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 1 0.63,15,0.55,0.0,0.94,4.0
304,2022-09-28 14:11:00,【Switch】対戦に慣れたい深夜1時のアリスギアCS配信っす！【うさぎいぬ】,https://www.youtube.com/watch?v=aPuXUl1mwTs,1:05:06,32,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/aPuXUl1mwTs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",1 2 0 1 2 3 1 0 0 0 1 1 4,18,1.23,1.0,1.19,4.0
303,2022-09-21 14:22:14,【Switch】対戦に慣れたい深夜1時のアリスギアCS配信っす！【うさぎいぬ】,https://www.youtube.com/watch?v=jNzj_EwnI7w,1:16:56,45,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jNzj_EwnI7w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 1 1 3 2 1 0 2 0 1 0 0 1 1 1 0.77,19,1.05,1.0,0.83,3.0
302,2022-09-19 13:42:34,【switch】狙え１分切り！「スーパーマリオカート」諦めゲー再戦企画4走目【うさぎいぬ】,https://www.youtube.com/watch?v=mv6-ChFlHDQ,2:23:35,46,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/mv6-ChFlHDQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 2 1 1 0 1 2 1 3 0 0 0 1 1 1 4 0 1 3 0 0 0 5 2 1 1 0 0 0.72,33,1.09,1.0,1.27,5.0
301,2022-09-18 01:07:57,【おべんきょとか】休日をゴミにしないための作業配信。【うさぎいぬ】,https://www.youtube.com/watch?v=eZdeibdXtc4,6:31:20,70,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/eZdeibdXtc4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 3 2 2 1 2 2 3 2 3 1 0 1 0 2 0 0 0 1 2 0 3 3 0 5 1 2 1 2 0 3 0 0 0 0 0 0 0 4 2 2 2 1 0 1 2 4 3 1 1 3 3 2 0 0 2 1 0 0 1 2 2 1 3 0 3 1 2 0 2 1 0 0 1 1 1 0 0 0.53,105,1.3,1.0,1.22,5.0
300,2022-09-17 04:00:35,【雑談】金曜深夜の雑談と月次報告【うさぎいぬ】,https://www.youtube.com/watch?v=lwKDO_-_u-0,2:28:43,41,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/lwKDO_-_u-0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",7 1 3 3 0 8 1 3 2 1 0 0 1 0 2 0 1 4 3 6 0 7 2 2 3 6 6 10 1 4.46,92,2.92,2.0,2.7,10.0
299,2022-09-16 14:16:09,【Switch】深夜1時のアリスギアCS！ランクD隊長は対戦に慣れたい！の回っす【うさぎいぬ】,https://www.youtube.com/watch?v=SC-fvzy55qo,1:08:42,37,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/SC-fvzy55qo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 0 1 1 1 0 2 1 1 0 2 0 0 0.74,13,0.84,1.0,0.74,2.0
298,2022-09-15 15:21:15,【Switch】深夜1時のアリスギアCS！ゆる練の回【うさぎいぬ】,https://www.youtube.com/watch?v=YTbN0WpVjaw,2:09:21,49,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/YTbN0WpVjaw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",3 2 1 2 6 4 7 3 3 0 0 0 5 1 2 0 1 3 3 3 2 4 3 4 1 6.96,72,2.69,3.0,1.97,7.0
297,2022-09-14 14:37:27,【Switch】深夜1時のアリスギアCS！真理さんのストーリーやるっす！【うさぎいぬ】,https://www.youtube.com/watch?v=wdfnxL28Ies,1:31:36,12,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/wdfnxL28Ies"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0.0,4,0.16,0.0,0.36,1.0
296,2022-09-13 15:01:20,【Switch】アリスギアアイギスCS配信、むっちゃんのストーリーやるっす！【うさぎいぬ】,https://www.youtube.com/watch?v=Wqpd-TGfc4g,1:54:46,45,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Wqpd-TGfc4g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 1 3 3 2 1 0 2 3 0 0 2 3 2 4 4 5 2 1 1 0 1 2.86,46,1.95,2.0,1.36,5.0
295,2022-09-12 13:13:35,【switch】諦めゲー再戦「スーパーマリオカート」狙え１分切り！3走目【うさぎいぬ】,https://www.youtube.com/watch?v=Rs7Og6isv7I,2:07:31,53,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Rs7Og6isv7I"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",1 7 1 0 1 1 0 1 1 8 1 3 2 3 6 1 3 3 1 1 2 1 3 9 5 2.52,70,2.6,1.5,2.4,9.0
294,2022-09-11 04:32:14,【Switch】ついに発売！アリスギアアイギスCS初見プレイっす！【うさぎいぬ】,https://www.youtube.com/watch?v=Tln2RzzK4Qs,2:21:16,86,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Tln2RzzK4Qs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 0 0 0 0 2 2 5 3 5 7 2 4 3 2 0 0 0 0 1 0 1 1 0 1 0 0 0 0.25,41,1.35,0.25,1.86,7.0
293,2022-09-10 14:21:27,【雑談】金曜深夜の雑談配信ーー！！！！【うさぎいぬ】,https://www.youtube.com/watch?v=M9bBy8m0Fbw,1:09:23,61,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/M9bBy8m0Fbw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",4 2 5 3 2 5 3 4 0 2 5 5 3 8.77,54,3.7,3.5,2.01,8.77
292,2022-09-06 03:58:14,【3D関連ぽちぽち】深夜の作業配信【うさぎいぬ】,https://www.youtube.com/watch?v=fpbYAs9qoKI,2:49:55,73,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/fpbYAs9qoKI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",11 9 2 1 2 3 4 3 4 1 1 2 0 3 2 0 1 2 1 4 0 5 6 1 3 2 2 0 1 0 0 1 0 3.93,81,2.38,2.0,2.46,11.0
291,2022-09-05 12:45:29,【あたリベ】諦めゲー再戦企画「スーパーマリオカート」2走目【うさぎいぬ】,https://www.youtube.com/watch?v=6rN2KtyP2DA,1:40:06,57,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/6rN2KtyP2DA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 3 0 1 2 0 0 1 2 2 0 0 1 2 2 2 1 2 1 5,28,1.35,1.0,1.24,5.0
290,2022-09-04 01:09:45,【音作り配信】休日をゴミにしないための作業配信。【うさぎいぬ】,https://www.youtube.com/watch?v=-5sZCYPRbLM,9:32:52,107,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/-5sZCYPRbLM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 2 2 1 2 1 2 0 0 0 0 0 0 1 2 0 2 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 2 2 0 0 0 2 2 0 0 0 0 3 0 6 2 0 0 1 5 1 4 5 6 6 1 2 0 0 0 5 1 0 0 0 3 0 0 0 0 0 0 0 0 0 4 2 0 1 1 0 0 0 0 1 2 1 2 3 2 3 2 2 4 4 4 2 2 1 0 0 0 0 0 0 0 0 2 2.29,131,1.12,0.0,1.54,6.0
289,2022-09-03 14:27:03,【プリコネガチャ配信】アメス様出るまでぶん回す！！以後雑談。【うさぎいぬ】,https://www.youtube.com/watch?v=gRDJDv-4_6Q,1:48:33,78,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/gRDJDv-4_6Q"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 3 5 6 6 7 2 4 3 3 6 2 0 0 3 1 0 1 0 1 1 2.13,58,2.55,2.06,2.21,7.0
288,2022-09-02 20:00:05,【まとめ動画】諦めゲー再戦企画SFCマリオカート編一回目【うさぎいぬ（妹）】,https://www.youtube.com/watch?v=AQyrsJon1a8,0:13:07,42,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/AQyrsJon1a8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",,0,-1.0,-1.0,-1.0,-1.0
287,2022-08-31 04:12:53,【よろず作業】深夜の雑作業配信【うさぎいぬ】,https://www.youtube.com/watch?v=HrG8xsiUzvw,3:05:23,29,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/HrG8xsiUzvw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",1 3 0 0 1 0 0 0 2 0 3 0 0 0 2 1 2 1 2 0 0 3 1 2 2 0 0 0 0 0 0 0 0 1 0 0 0,28,0.73,0.0,1.0,3.0
286,2022-08-30 04:45:24,【よろず作業】深夜の雑作業配信【うさぎいぬ】,https://www.youtube.com/watch?v=Db8VfO9R8Ek,3:33:21,45,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Db8VfO9R8Ek"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 4 5 4 6 4 5 4 3 6 2 2 6 3 4 3 1 1 3 0 2 0 2 6 5 4 2 8 0 9 5 2 2 3 0 1 2 2 2 4 2 0 2.68,134,3.06,3.0,2.14,9.0
285,2022-08-28 22:28:30,【あたリベ】諦めゲー再戦企画「スーパーマリオカート」１走目【うさぎいぬ】,https://www.youtube.com/watch?v=_KNETEkk6OE,4:00:51,85,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/_KNETEkk6OE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",1 1 2 2 2 1 2 1 4 3 2 5 2 1 1 1 1 0 0 0 1 6 2 2 5 0 0 1 4 1 4 2 0 0 1 2 0 1 0 0 0 2 3 6 1 0 0 1,78,1.6,1.0,1.6,6.0
284,2022-08-28 00:33:30,【音作り配信】休日をゴミにしないための作業配信。【うさぎいぬ】,https://www.youtube.com/watch?v=oNsDxPMzXTQ,11:31:45,63,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/oNsDxPMzXTQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 0 0 1 4 3 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 2 5 3 4 1 1 1 0 0 6 6 0 3 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 2 4 7 5 4 3 1 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 1 1 4 0 0 0 2 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0.35,98,0.69,0.0,1.38,7.0
283,2022-08-27 14:16:05,【雑談】金曜深夜の雑談配信と体重測定【うさぎいぬ】,https://www.youtube.com/watch?v=eXXDpZjPsgw,1:06:43,57,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/eXXDpZjPsgw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 1 6 2 3 4 3 3 2 2 3 2 1 0.69,36,2.33,2.0,1.47,6.0
282,2022-08-25 14:13:10,【よろず作業】深夜の雑作業配信【うさぎいぬ】,https://www.youtube.com/watch?v=sInLJ2QpRs4,1:08:37,23,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/sInLJ2QpRs4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",1 7 3 1 0 0 0 2 0 1 1 2 1 2.17,23,1.51,1.0,1.77,7.0
281,2022-08-24 14:49:18,【よろず作業】深夜の雑作業配信【うさぎいぬ】,https://www.youtube.com/watch?v=5hgmn8tEZLE,1:44:58,14,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/5hgmn8tEZLE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 2 1 0 0 0 1 0 2 1 0 0 0 0 2 0 2 2 2 0 2.98,21,0.95,1.0,1.0,2.98
280,2022-08-23 04:00:51,【作業配信】耳コピから始まるファンアートしたい欲望。【うさぎいぬ】,https://www.youtube.com/watch?v=h6cGU6lWXcE,2:48:53,40,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/h6cGU6lWXcE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",4 5 5 8 3 5 3 3 2 4 2 6 3 6 6 5 0 3 3 3 0 4 3 0 1 2 4 2 3 1 0 0 0 1.55,103,2.96,3.0,2.03,8.0
279,2022-08-20 15:48:19,【多分音作業】休日をゴミにしないための作業配信。【うさぎいぬ】,https://www.youtube.com/watch?v=t0Zm4cSrnVU,5:14:25,50,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/t0Zm4cSrnVU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 1 0 0 0 0 0 0 0 0 0 0 0 3 4 2 5 4 7 4 1 4 2 1 1 3 4 5 3 3 2 3 8 4 5 3 1 2 1 3 4 3 1 0 1 0 1 0 0 4 2 4 0 3 2 8 1 0 0 1 0 0 3.53,131,2.06,2.0,2.04,8.0
278,2022-08-20 14:00:16,【雑談】金曜深夜の雑談配信ーー！！！！【うさぎいぬ（妹）】,https://www.youtube.com/watch?v=vqljn8TJUoA,0:53:45,48,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/vqljn8TJUoA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 2 0 1 0 1 2 2 2 1 0.75,13,1.07,1.0,0.8,2.0
277,2022-08-18 03:24:01,【よろず作業】深夜の雑作業配信【うさぎいぬ】,https://www.youtube.com/watch?v=m1tUYauSsFw,2:18:56,43,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/m1tUYauSsFw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",5 5 1 2 2 2 5 3 4 5 2 1 2 1 0 0 1 0 0 0 0 2 1 2 3 0 0 0.79,52,1.78,1.5,1.68,5.0
276,2022-08-17 11:43:33,【Switch】あたしリベンジ!!「スーパーマリオブラザーズ3」1撃目【うさぎいぬ】,https://www.youtube.com/watch?v=xUWw-0SQ7Zc,1:32:15,68,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/xUWw-0SQ7Zc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",2 5 2 3 2 1 0 0 0 0 1 0 1 4 6 5 2 0 1.8,39,1.88,1.8,1.86,6.0
275,2022-08-16 12:04:08,【Vtuber】Re:妹ちゃんデビュー配信！【うさぎいぬ】,https://www.youtube.com/watch?v=jMq-YyTzPSg,0:59:16,92,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jMq-YyTzPSg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",16 10 13 12 12 13 4 7 8 6 4 13.65,123,9.89,11.0,3.83,16.0
274,2022-08-14 00:08:34,【3D制作など】休日をゴミにしないための作業配信。【うさぎいぬ】,https://www.youtube.com/watch?v=jj4ezqnWxTw,4:51:45,28,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jj4ezqnWxTw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 0 3 2 3 1 2 3 0 0 0 0 1 1 4 1 2 4 7 5 3 2 0 3 6 4 1 2 3 3 4 10 4 4 5 0 1 1 3 4 1 0 3 2 3 0 0 0 0 0 0 0 0 1 0 0 0 0 1.4,117,1.92,1.0,2.07,10.0
273,2022-08-13 07:38:15,【雑談と栄養補給】金曜深夜、雑談と白米2合と3種の珍味セット【うさぎいぬ】,https://www.youtube.com/watch?v=MmtewDJ0UQY,2:45:37,54,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/MmtewDJ0UQY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",10 6 5 4 4 3 4 6 3 4 10 11 9 3 2 13 11 4 7 8 2 1 0 1 2 3 4 0 2 1 0 4 3,154,4.55,4.0,3.46,13.0
272,2022-08-11 21:09:53,【3D制作など】休日をゴミにしないための作業配信。【うさぎいぬ】,https://www.youtube.com/watch?v=LvCDhqG5UpU,8:17:09,45,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LvCDhqG5UpU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 2 0 0 1 1 5 2 4 8 6 7 9 7 4 3 3 2 2 0 1 2 0 0 2 8 3 5 3 3 6 6 6 6 6 5 3 5 4 4 4 6 5 5 3 2 1 2 1 3 1 1 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0,190,1.88,1.0,2.37,9.0
271,2022-08-11 07:22:05,【よろず作業】深夜の雑作業配信【うさぎいぬ】,https://www.youtube.com/watch?v=UsJae26EVmQ,2:07:45,22,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/UsJae26EVmQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",3 2 3 8 6 2 4 3 2 4 6 4 6 3 3 3 5 5 1 3 7 0 2 4 4 3.3,100,3.7,3.15,1.81,8.0
270,2022-08-10 06:58:03,【よろず作業】深夜の雑作業配信【うさぎいぬ】,https://www.youtube.com/watch?v=ZJfyrMtZbZg,5:32:36,65,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ZJfyrMtZbZg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",3 3 2 0 2 2 4 2 2 1 2 5 3 6 4 2 4 4 1 0 3 0 1 3 0 1 0 1 5 1 2 4 5 2 0 2 0 0 1 1 0 0 0 0 2 0 0 0 3 2 0 3 2 0 6 4 6 5 2 2 0 4 2 0 0 1 2.08,137,1.94,2.0,1.76,6.0
269,2022-08-08 01:46:38,【前日の続き】休日をゴミにしないための作業配信.Day2【うさぎいぬ】,https://www.youtube.com/watch?v=BADV2qNenDo,11:54:20,82,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/BADV2qNenDo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",3 2 0 0 1 0 0 0 0 0 0 1 2 2 0 0 0 0 2 1 1 8 7 7 3 4 1 0 0 2 1 2 4 4 4 3 1 1 2 4 1 3 1 2 3 5 0 0 0 0 1 0 1 0 0 0 1 2 1 0 2 3 0 0 0 0 0 0 0 0 1 0 0 0 4 0 1 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2 0 2 1 0 0 1 0 0 0 0 1 1 2 0 0 1 0 0 0 0 0 3 0 1 4 3 4 1 0 1 1 0 0 0 0 2 3 1 0 3 4 3 3 2 2 2 1 0 0 0.87,165,1.15,0.87,1.57,8.0
268,2022-08-07 04:25:13,【3D他よろず】休日をゴミにしないための作業配信。【うさぎいぬ】,https://www.youtube.com/watch?v=rjL8K9yghF4,11:55:01,81,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/rjL8K9yghF4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",1 0 0 0 2 1 2 1 3 1 1 0 0 0 1 0 0 0 2 7 4 0 0 1 4 2 2 1 2 3 3 1 0 1 2 2 3 9 8 9 4 5 6 7 7 5 6 3 2 6 4 10 8 2 7 6 7 6 5 2 9 0 0 0 0 6 1 6 5 0 0 1 1 0 0 1 0 2 2 1 0 4 1 0 1 2 1 4 0 3 0 0 0 0 2 3 4 1 3 5 6 5 5 4 4 7 7 6 0 4 1 0 0 0 0 0 0 0 1 0 0 2 0 4 1 1 1 1 0 0 1 2 2 3 3 0 1 1 1 2 5 4 3,357,2.41,2.0,2.52,10.0
